Onset_time,Cycle_number,Metric_location,Metric_location_index,Phase,Is_included_in_grid
1199.296,65,3,10,2.96988214753365,1
1199.688,66,0,1,-0.00349421271031494,1
1199.907,66,0.6,3,0.570430224939399,1
1200.067,66,1,4,0.989735750163487,1
1200.46,66,2,7,2.0196549464947,1
1200.673,66,2.6,9,2.57785542694889,1
1200.832,66,3,10,2.99454029264039,1
1201.224,67,0,1,0.0216356555600472,1
1201.44,67,0.6,3,0.582431847684949,1
1201.607,67,1,4,1.01601038511439,1
1202.012,67,2,7,2.06750324534791,1
1202.212,67,2.6,9,2.58675897879672,1
1202.383,67,3,10,3.03072263089548,1
1202.763,68,0,1,0.0177147918505787,1
1202.972,68,0.6,3,0.573073516385827,1
1203.137,68,1,4,1.01151461470291,1
1203.513,68,2,7,2.01062887511047,1
1203.729,68,2.6,9,2.58458813108964,1
1203.885,68,3,10,2.99911426040756,1
1204.268,69,0,1,0.0170441803098999,1
1204.481,69,0.6,3,0.590266875981504,1
1204.637,69,1,4,1.01009194886768,1
1205.023,69,2,7,2.04888988562475,1
1205.228,69,2.6,9,2.60058309037962,1
1205.4,69,3,10,3.06346714510049,1
1205.768,70,0,1,0.0551343900763856,1
1205.959,70,0.6,3,0.581667815300446,1
1206.12,70,1,4,1.02549965541024,1
1206.48,70,2,7,2.01791867677515,1
1206.681,70,2.6,9,2.57201929703709,1
1206.844,70,3,10,3.02136457615497,1
1207.205,71,0,1,0.0166166628204534,1
1207.404,71,0.6,3,0.567735979691163,1
1207.565,71,1,4,1.0136164320338,1
1207.933,71,2,7,2.03277175167358,1
1208.123,71,2.6,9,2.55896607431393,1
1208.283,71,3,10,3.00207708285264,1
1208.645,72,0,1,0.00466962409557372,1
1208.841,72,0.6,3,0.55381741769784,1
1209.003,72,1,4,1.00770487975716,1
1209.364,72,2,7,2.01914545879064,1
1209.559,72,2.6,9,2.56549147793582,1
1209.717,72,3,10,3.00817184216678,1
1210.073,73,0,1,0.00568855178938992,1
1210.271,73,0.6,3,0.568855178951926,1
1210.431,73,1,4,1.02393932211411,1
1210.791,73,2,7,2.04787864422823,1
1210.981,73,2.6,9,2.5882910642332,1
1211.131,73,3,10,3.0149324484478,1
1211.485,74,0,1,NaN,1
1211.681,74,0.6,3,NaN,1
1211.833,74,1,4,NaN,1
1212.191,74,2,7,NaN,1
1212.389,74,2.6,9,NaN,1
1212.529,74,3,10,NaN,1
1212.889,75,NaN,NaN,NaN,0
1213.091,75,NaN,NaN,NaN,0
1213.248,75,NaN,NaN,NaN,0
1213.595,75,NaN,NaN,NaN,0
1213.797,75,NaN,NaN,NaN,0
1213.939,75,NaN,NaN,NaN,0
1214.301,75,NaN,NaN,NaN,0
1214.505,75,NaN,NaN,NaN,0
1214.659,75,NaN,NaN,NaN,0
1215.003,75,NaN,NaN,NaN,0
1215.199,75,NaN,NaN,NaN,0
1215.348,75,NaN,NaN,NaN,0
1215.735,75,NaN,NaN,NaN,0
